source,type,timestamp,packet_id,src,dst,hops,from_dir,to_dir,creation_time,deliver_time,traffic,weight
router,packet_routed,2025-09-13 12:47:36.196877,72,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:47:36.234158,71,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:47:36.982116,70,,,0,east,local,,,0.04,
router,packet_routed,2025-09-13 12:47:37.186221,72,,,0,north,east,,,0.04,
packet,packet_arrived,2025-09-13 12:47:37.507440,69,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:25,2025-09-13 12:47:37,0.04,56.37
router,packet_routed,2025-09-13 12:47:38.432876,73,,,0,local,north,,,0.04,
router,packet_routed,2025-09-13 12:47:40.014904,74,,,0,local,south,,,0.04,
packet,packet_arrived,2025-09-13 12:47:40.141304,71,"(0, 0)","(1, 0)",2,,,2025-09-13 12:47:29,2025-09-13 12:47:40,0.04,34.17
router,packet_routed,2025-09-13 12:47:40.202510,72,,,0,west,local,,,0.04,
packet,packet_arrived,2025-09-13 12:47:40.521715,70,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:27,2025-09-13 12:47:40,0.04,52.85
router,packet_routed,2025-09-13 12:47:41.255812,75,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:47:41.686624,73,,,0,south,west,,,0.04,
router,packet_routed,2025-09-13 12:47:42.547926,74,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:47:42.828082,75,,,0,north,east,,,0.04,
packet,packet_arrived,2025-09-13 12:47:43.188814,72,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:32,2025-09-13 12:47:43,0.04,56.37
router,packet_routed,2025-09-13 12:47:43.640556,73,,,0,east,local,,,0.04,
router,packet_routed,2025-09-13 12:47:43.690923,76,,,0,local,north,,,0.04,
router,packet_routed,2025-09-13 12:47:44.473756,75,,,0,west,local,,,0.04,
router,packet_routed,2025-09-13 12:47:44.847171,77,,,0,local,south,,,0.04,
packet,packet_arrived,2025-09-13 12:47:45.158713,74,"(0, 0)","(1, 0)",2,,,2025-09-13 12:47:36,2025-09-13 12:47:45,0.04,34.17
router,packet_routed,2025-09-13 12:47:45.786622,76,,,0,south,west,,,0.04,
packet,packet_arrived,2025-09-13 12:47:47.039910,73,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:34,2025-09-13 12:47:47,0.04,52.85
router,packet_routed,2025-09-13 12:47:47.070606,78,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:47:47.613835,77,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:47:47.777950,76,,,0,east,local,,,0.04,
packet,packet_arrived,2025-09-13 12:47:48.128300,75,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:37,2025-09-13 12:47:48,0.04,56.37
router,packet_routed,2025-09-13 12:47:48.321085,78,,,0,north,east,,,0.04,
router,packet_routed,2025-09-13 12:47:49.385615,79,,,0,local,north,,,0.04,
router,packet_routed,2025-09-13 12:47:51.024166,78,,,0,west,local,,,0.04,
router,packet_routed,2025-09-13 12:47:51.440115,80,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:47:53.579684,79,,,0,south,west,,,0.04,
packet,packet_arrived,2025-09-13 12:47:54.042945,77,"(0, 0)","(1, 0)",2,,,2025-09-13 12:47:42,2025-09-13 12:47:54,0.04,34.17
packet,packet_arrived,2025-09-13 12:47:54.578762,76,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:39,2025-09-13 12:47:54,0.04,52.85
router,packet_routed,2025-09-13 12:47:56.267014,80,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:47:56.464319,81,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:47:56.634200,79,,,0,east,local,,,0.04,
packet,packet_arrived,2025-09-13 12:47:56.786871,78,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:43,2025-09-13 12:47:56,0.04,56.37
router,packet_routed,2025-09-13 12:47:57.468735,81,,,0,north,east,,,0.04,
router,packet_routed,2025-09-13 12:47:58.021440,82,,,0,local,north,,,0.04,
packet,packet_arrived,2025-09-13 12:47:58.472496,80,"(0, 0)","(1, 0)",2,,,2025-09-13 12:47:47,2025-09-13 12:47:58,0.04,34.17
router,packet_routed,2025-09-13 12:47:58.503991,81,,,0,west,local,,,0.04,
router,packet_routed,2025-09-13 12:47:58.803665,83,,,0,local,south,,,0.04,
packet,packet_arrived,2025-09-13 12:48:01.548275,79,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:45,2025-09-13 12:48:01,0.04,52.85
router,packet_routed,2025-09-13 12:48:02.303126,82,,,0,south,west,,,0.04,
router,packet_routed,2025-09-13 12:48:03.157924,83,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:48:03.642068,84,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:48:04.026422,82,,,0,east,local,,,0.04,
packet,packet_arrived,2025-09-13 12:48:04.091727,81,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:49,2025-09-13 12:48:04,0.04,56.37
router,packet_routed,2025-09-13 12:48:05.508218,84,,,0,north,east,,,0.04,
packet,packet_arrived,2025-09-13 12:48:06.856994,83,"(0, 0)","(1, 0)",2,,,2025-09-13 12:47:56,2025-09-13 12:48:06,0.04,34.17
router,packet_routed,2025-09-13 12:48:07.357861,85,,,0,local,north,,,0.04,
router,packet_routed,2025-09-13 12:48:08.015510,86,,,0,local,south,,,0.04,
packet,packet_arrived,2025-09-13 12:48:09.544935,82,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:51,2025-09-13 12:48:09,0.04,52.85
router,packet_routed,2025-09-13 12:48:10.772504,84,,,0,west,local,,,0.04,
router,packet_routed,2025-09-13 12:48:11.031133,87,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:48:11.612653,85,,,0,south,west,,,0.04,
router,packet_routed,2025-09-13 12:48:12.402999,86,,,0,north,local,,,0.04,
router,packet_routed,2025-09-13 12:48:12.602123,87,,,0,north,east,,,0.04,
router,packet_routed,2025-09-13 12:48:13.570354,85,,,0,east,local,,,0.04,
router,packet_routed,2025-09-13 12:48:13.934877,88,,,0,local,north,,,0.04,
packet,packet_arrived,2025-09-13 12:48:14.196223,84,"(1, 1)","(2, 2)",3,,,2025-09-13 12:47:57,2025-09-13 12:48:14,0.04,56.37
router,packet_routed,2025-09-13 12:48:15.537328,87,,,0,west,local,,,0.04,
router,packet_routed,2025-09-13 12:48:16.002465,89,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:48:16.722592,88,,,0,south,west,,,0.04,
packet,packet_arrived,2025-09-13 12:48:17.065448,86,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:03,2025-09-13 12:48:17,0.04,34.17
router,packet_routed,2025-09-13 12:48:17.638903,90,,,0,local,south,,,0.04,
router,packet_routed,2025-09-13 12:48:17.955665,89,,,0,north,local,,,0.04,
packet,packet_arrived,2025-09-13 12:48:18.143937,85,"(1, 1)","(0, 0)",3,,,2025-09-13 12:47:59,2025-09-13 12:48:18,0.04,52.85
packet,packet_arrived,2025-09-13 12:48:18.554010,87,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:04,2025-09-13 12:48:18,0.04,56.37
router,packet_routed,2025-09-13 12:48:18.840313,88,,,0,east,local,,,0.04,
router,packet_routed,2025-09-13 12:48:19.008084,90,,,0,north,east,,,0.04,
packet,packet_arrived,2025-09-13 12:48:19.373815,88,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:07,2025-09-13 12:48:19,0.04,52.85
packet,packet_arrived,2025-09-13 12:48:21.128091,89,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:11,2025-09-13 12:48:21,0.04,34.17
router,packet_routed,2025-09-13 12:48:21.193187,90,,,0,west,local,,,0.04,
packet,packet_arrived,2025-09-13 12:48:21.293735,90,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:13,2025-09-13 12:48:21,0.04,56.37
router,packet_routed,2025-09-13 12:48:31.602267,91,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:48:31.959751,92,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:32.538361,93,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:32.656827,91,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:48:33.486681,94,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:48:33.623836,93,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:48:34.332182,92,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:48:34.457635,91,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:48:34.605738,93,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:48:35.326955,94,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:48:35.407975,95,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:36.402084,96,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:36.808811,94,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:48:37.366975,95,,,0,north,local,,,0.06,
packet,packet_arrived,2025-09-13 12:48:37.880005,92,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:29,2025-09-13 12:48:37,0.06,34.17
packet,packet_arrived,2025-09-13 12:48:38.710120,91,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:29,2025-09-13 12:48:38,0.06,52.85
router,packet_routed,2025-09-13 12:48:39.137219,96,,,0,north,east,,,0.06,
packet,packet_arrived,2025-09-13 12:48:39.813362,93,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:30,2025-09-13 12:48:39,0.06,56.37
router,packet_routed,2025-09-13 12:48:40.010033,97,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:48:41.370553,96,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:48:42.050385,98,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:42.183580,97,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:48:42.711316,95,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:32,2025-09-13 12:48:42,0.06,34.17
packet,packet_arrived,2025-09-13 12:48:42.873227,94,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:31,2025-09-13 12:48:42,0.06,52.85
router,packet_routed,2025-09-13 12:48:43.248853,99,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:44.383617,98,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:48:44.849315,97,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:48:45.278838,96,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:33,2025-09-13 12:48:45,0.06,56.37
router,packet_routed,2025-09-13 12:48:45.356998,99,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:48:45.681431,100,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:48:46.767860,101,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:47.425238,99,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:48:48.085804,100,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:48:48.237435,98,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:36,2025-09-13 12:48:48,0.06,34.17
router,packet_routed,2025-09-13 12:48:48.666514,102,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:49.331521,101,,,0,north,local,,,0.06,
packet,packet_arrived,2025-09-13 12:48:50.686226,97,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:35,2025-09-13 12:48:50,0.06,52.85
router,packet_routed,2025-09-13 12:48:50.921756,100,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:48:51.512750,102,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:48:52.241813,103,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:48:52.406882,99,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:39,2025-09-13 12:48:52,0.06,56.37
packet,packet_arrived,2025-09-13 12:48:53.185235,101,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:44,2025-09-13 12:48:53,0.06,34.17
router,packet_routed,2025-09-13 12:48:53.911137,102,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:48:54.536305,104,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:55.200383,103,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:48:55.503599,100,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:41,2025-09-13 12:48:55,0.06,52.85
router,packet_routed,2025-09-13 12:48:56.194852,105,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:48:56.446845,104,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:48:56.531931,103,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:48:57.601930,102,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:45,2025-09-13 12:48:57,0.06,56.37
router,packet_routed,2025-09-13 12:48:57.988379,105,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:48:59.508550,106,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:49:00.090780,105,,,0,west,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:00.182088,103,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:47,2025-09-13 12:49:00,0.06,52.85
packet,packet_arrived,2025-09-13 12:49:00.935471,104,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:49,2025-09-13 12:49:00,0.06,34.17
router,packet_routed,2025-09-13 12:49:01.917175,107,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:02.487465,106,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:49:02.551824,105,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:52,2025-09-13 12:49:02,0.06,56.37
router,packet_routed,2025-09-13 12:49:02.833900,108,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:03.184247,106,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:49:03.619371,107,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:03.637272,108,,,0,north,east,,,0.06,
packet,packet_arrived,2025-09-13 12:49:06.912714,106,"(1, 1)","(0, 0)",3,,,2025-09-13 12:48:55,2025-09-13 12:49:06,0.06,52.85
router,packet_routed,2025-09-13 12:49:07.273006,108,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:08.311611,109,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:49:08.673923,107,"(0, 0)","(1, 0)",2,,,2025-09-13 12:48:57,2025-09-13 12:49:08,0.06,34.17
router,packet_routed,2025-09-13 12:49:09.825782,110,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:10.192814,109,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:49:10.560044,108,"(1, 1)","(2, 2)",3,,,2025-09-13 12:48:58,2025-09-13 12:49:10,0.06,56.37
router,packet_routed,2025-09-13 12:49:10.773184,110,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:11.873725,111,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:12.979430,109,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:49:14.386546,111,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:15.463238,112,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:49:15.501123,110,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:05,2025-09-13 12:49:15,0.06,34.17
router,packet_routed,2025-09-13 12:49:16.298302,111,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:17.317678,113,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:17.668503,109,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:03,2025-09-13 12:49:17,0.06,52.85
router,packet_routed,2025-09-13 12:49:17.963770,112,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:49:19.098357,114,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:20.369029,113,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:20.668751,112,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:20.968877,111,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:07,2025-09-13 12:49:20,0.06,56.37
router,packet_routed,2025-09-13 12:49:21.411045,114,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:23.103737,115,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:49:23.420223,113,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:12,2025-09-13 12:49:23,0.06,34.17
router,packet_routed,2025-09-13 12:49:24.340380,114,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:24.989990,116,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:25.139684,112,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:10,2025-09-13 12:49:25,0.06,52.85
router,packet_routed,2025-09-13 12:49:25.652970,115,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:49:26.978876,117,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:29.086673,115,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:29.931948,114,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:14,2025-09-13 12:49:29,0.06,56.37
router,packet_routed,2025-09-13 12:49:30.074249,116,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:30.195903,117,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:31.882522,118,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:49:32.162522,117,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:33.181499,119,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:33.782381,115,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:17,2025-09-13 12:49:33,0.06,52.85
packet,packet_arrived,2025-09-13 12:49:34.455643,116,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:20,2025-09-13 12:49:34,0.06,34.17
router,packet_routed,2025-09-13 12:49:35.261413,118,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:49:35.277001,120,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:35.617450,119,,,0,north,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:36.705430,117,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:22,2025-09-13 12:49:36,0.06,56.37
router,packet_routed,2025-09-13 12:49:37.268547,118,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:49:38.060809,121,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:49:38.270515,120,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:39.901173,122,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:40.074016,119,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:28,2025-09-13 12:49:40,0.06,34.17
router,packet_routed,2025-09-13 12:49:40.434201,120,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:40.817900,121,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:49:41.503244,123,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:41.737547,118,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:25,2025-09-13 12:49:41,0.06,52.85
router,packet_routed,2025-09-13 12:49:42.093254,122,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:42.973252,121,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:49:43.291630,123,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:44.394733,124,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:49:44.441646,120,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:30,2025-09-13 12:49:44,0.06,56.37
router,packet_routed,2025-09-13 12:49:45.460190,123,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:46.500373,125,,,0,local,south,,,0.06,
packet,packet_arrived,2025-09-13 12:49:47.071858,122,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:36,2025-09-13 12:49:47,0.06,34.17
router,packet_routed,2025-09-13 12:49:47.212602,124,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:49:47.331110,121,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:33,2025-09-13 12:49:47,0.06,52.85
router,packet_routed,2025-09-13 12:49:47.514633,126,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:48.565437,124,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:48.643563,123,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:37,2025-09-13 12:49:48,0.06,56.37
router,packet_routed,2025-09-13 12:49:48.814641,126,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:49.026014,125,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:49.667484,128,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:49.714380,127,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:49:50.747656,126,,,0,west,local,,,0.06,
packet,packet_arrived,2025-09-13 12:49:50.966407,125,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:41,2025-09-13 12:49:50,0.06,34.17
router,packet_routed,2025-09-13 12:49:51.132556,129,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:51.273176,127,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:49:51.335103,124,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:39,2025-09-13 12:49:51,0.06,52.85
router,packet_routed,2025-09-13 12:49:52.903823,128,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:49:53.656476,129,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:49:54.244584,127,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:49:54.621922,130,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:49:56.505090,126,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:43,2025-09-13 12:49:56,0.06,56.37
router,packet_routed,2025-09-13 12:49:57.174081,129,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:49:58.193940,131,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:49:58.503223,130,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:49:58.580422,128,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:48,2025-09-13 12:49:58,0.06,34.17
packet,packet_arrived,2025-09-13 12:49:59.846099,127,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:46,2025-09-13 12:49:59,0.06,52.85
router,packet_routed,2025-09-13 12:49:59.975420,132,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:00.352971,131,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:50:01.387387,130,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:50:01.782469,129,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:48,2025-09-13 12:50:01,0.06,56.37
router,packet_routed,2025-09-13 12:50:02.324637,132,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:50:04.085719,133,,,0,local,north,,,0.06,
router,packet_routed,2025-09-13 12:50:04.730875,132,,,0,west,local,,,0.06,
packet,packet_arrived,2025-09-13 12:50:05.296166,131,"(0, 0)","(1, 0)",2,,,2025-09-13 12:49:52,2025-09-13 12:50:05,0.06,34.17
router,packet_routed,2025-09-13 12:50:05.822020,134,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:05.868895,133,,,0,south,west,,,0.06,
packet,packet_arrived,2025-09-13 12:50:06.131845,130,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:50,2025-09-13 12:50:06,0.06,52.85
router,packet_routed,2025-09-13 12:50:07.038865,135,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:07.278661,134,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:50:07.496563,133,,,0,east,local,,,0.06,
packet,packet_arrived,2025-09-13 12:50:08.046258,132,"(1, 1)","(2, 2)",3,,,2025-09-13 12:49:54,2025-09-13 12:50:08,0.06,56.37
router,packet_routed,2025-09-13 12:50:08.467385,135,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:50:10.006672,136,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:50:10.284190,133,"(1, 1)","(0, 0)",3,,,2025-09-13 12:49:58,2025-09-13 12:50:10,0.06,52.85
packet,packet_arrived,2025-09-13 12:50:10.403230,134,"(0, 0)","(1, 0)",2,,,2025-09-13 12:50:01,2025-09-13 12:50:10,0.06,34.17
router,packet_routed,2025-09-13 12:50:11.453599,137,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:11.986737,136,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:50:12.152457,138,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:12.183703,135,,,0,west,local,,,0.06,
router,packet_routed,2025-09-13 12:50:13.166916,137,,,0,north,local,,,0.06,
router,packet_routed,2025-09-13 12:50:13.787416,136,,,0,east,local,,,0.06,
router,packet_routed,2025-09-13 12:50:14.900081,138,,,0,north,east,,,0.06,
router,packet_routed,2025-09-13 12:50:15.103205,139,,,0,local,north,,,0.06,
packet,packet_arrived,2025-09-13 12:50:15.875179,135,"(1, 1)","(2, 2)",3,,,2025-09-13 12:50:03,2025-09-13 12:50:15,0.06,56.37
router,packet_routed,2025-09-13 12:50:17.460331,140,,,0,local,south,,,0.06,
router,packet_routed,2025-09-13 12:50:17.911236,139,,,0,south,west,,,0.06,
router,packet_routed,2025-09-13 12:50:18.051864,138,,,0,west,local,,,0.06,
packet,packet_arrived,2025-09-13 12:50:18.544249,137,"(0, 0)","(1, 0)",2,,,2025-09-13 12:50:07,2025-09-13 12:50:18,0.06,34.17
packet,packet_arrived,2025-09-13 12:50:18.904094,136,"(1, 1)","(0, 0)",3,,,2025-09-13 12:50:06,2025-09-13 12:50:18,0.06,52.85
router,packet_routed,2025-09-13 12:50:19.159555,141,,,0,local,south,,,0.06,
